id,DOI,chemical_formula,label,f_atomic_number_mean,f_atomic_number_geo_mean,f_atomic_number_stddev,f_atomic_number_max,f_atomic_number_min,f_group_number_mean,f_group_number_geo_mean,f_group_number_stddev,f_group_number_max,f_group_number_min,f_period_number_mean,f_period_number_geo_mean,f_period_number_stddev,f_period_number_max,f_period_number_min,f_electronegativity_pauling_scale_mean,f_electronegativity_pauling_scale_geo_mean,f_electronegativity_pauling_scale_stddev,f_electronegativity_pauling_scale_max,f_electronegativity_pauling_scale_min,f_electronegativity_Muliken_mean,f_electronegativity_Muliken_geo_mean,f_electronegativity_Muliken_stddev,f_electronegativity_Muliken_max,f_electronegativity_Muliken_min,f_electron_affinity_eV_mean,f_electron_affinity_eV_geo_mean,f_electron_affinity_eV_stddev,f_electron_affinity_eV_max,f_electron_affinity_eV_min,f_melting_point_K_mean,f_melting_point_K_geo_mean,f_melting_point_K_stddev,f_melting_point_K_max,f_melting_point_K_min,f_boiling_point_K_mean,f_boiling_point_K_geo_mean,f_boiling_point_K_stddev,f_boiling_point_K_max,f_boiling_point_K_min,f_density_g/cm^3_at_298_K_mean,f_density_g/cm^3_at_298_K_geo_mean,f_density_g/cm^3_at_298_K_stddev,f_density_g/cm^3_at_298_K_max,f_density_g/cm^3_at_298_K_min,f_ionization_energy_eV_mean,f_ionization_energy_eV_geo_mean,f_ionization_energy_eV_stddev,f_ionization_energy_eV_max,f_ionization_energy_eV_min,f_electric_dipole_polarizability_10^-24*cm^3_mean,f_electric_dipole_polarizability_10^-24*cm^3_geo_mean,f_electric_dipole_polarizability_10^-24*cm^3_stddev,f_electric_dipole_polarizability_10^-24*cm^3_max,f_electric_dipole_polarizability_10^-24*cm^3_min,f_electrical_conductivity_S/m_mean,f_electrical_conductivity_S/m_geo_mean,f_electrical_conductivity_S/m_stddev,f_electrical_conductivity_S/m_max,f_electrical_conductivity_S/m_min,f_thermal_conductivity_W/(mK)_mean,f_thermal_conductivity_W/(mK)_geo_mean,f_thermal_conductivity_W/(mK)_stddev,f_thermal_conductivity_W/(mK)_max,f_thermal_conductivity_W/(mK)_min,f_electrical_resistivity_m/S_mean,f_electrical_resistivity_m/S_geo_mean,f_electrical_resistivity_m/S_stddev,f_electrical_resistivity_m/S_max,f_electrical_resistivity_m/S_min,sanity_id,nelements,sanity_chemical_formula,elements,formula_prototype,_oqmd_entry_id,_oqmd_calculation_id,_oqmd_icsd_id,_oqmd_band_gap,_oqmd_delta_e,_oqmd_stability,_oqmd_prototype,_oqmd_spacegroup,_oqmd_natoms,sanity_label,REFCODE,CCDC
CENJIQ_clean.cif,10.1021/cg3012712,Cu18H84C78N36O30,unknown,6.365853658536586,3.868489522734184,6.909717785917396,29.0,1.0,9.731707317073171,5.735360637562339,6.386053364392854,16.0,1.0,1.804878048780488,1.6606031235559295,0.7720581361631422,4.0,1.0,2.563170731707317,2.525357051031947,0.4520006422636826,3.44,1.9,8.881190060975607,8.841957597049685,0.7903100568025893,9.6793948,6.6205,12.426020121951222,12.416402023754976,0.4825767241893731,12.9711096,11.44,1331.2085365853657,169.7686448917679,1729.3497156242188,3820.0,13.81,1853.3287804878053,243.67048372590853,2324.2932405527063,5100.0,20.28,1.6515658536585365,0.6060154203363707,2.238309496201374,8.96,0.0708,12.566740000000005,12.412226372563955,1.8221367761946343,14.53414,7.72638,1.4908561463414631,1.173760334096292,1.3746011985338369,6.1,0.666793,4348780.487804879,0.0,15355734.9571346,59000000.0,0.0,74.44943853658538,1.9311591009882656,112.32401913896013,401.0,0.02583,4.376875609756097e-06,0.0,6.420778490972635e-06,1.38e-05,0.0,CENJIQ_clean.cif,,Cu18H84C78N36O30,,,,,,,,,,,,unknown,CENJIQ,
GEWXAJ_clean.cif,10.1016/j.jssc.2012.10.003,Cu8H40C56N16O28,unknown,6.378378378378378,4.322161209869948,6.006084083576583,29.0,1.0,10.81081081081081,6.997018919731766,6.070922445772622,16.0,1.0,1.837837837837838,1.721640335689142,0.6783729944870882,4.0,1.0,2.641621621621622,2.6010820569731763,0.4726149996676828,3.44,1.9,8.898914367567565,8.864401242601993,0.7489169860401026,9.6793948,6.6205,12.527010356756756,12.51839145811084,0.457188487128355,12.9711096,11.44,1539.7254054054054,227.2328830720264,1803.1627535701468,3820.0,13.81,2113.564054054054,327.30566435346685,2410.64452370804,5100.0,20.28,1.6595405405405408,0.7504726182234281,1.955176231700128,8.96,0.0708,12.50119837837838,12.372484929764711,1.6802335871418392,14.53414,7.72638,1.446538648648649,1.1861037157010548,1.2097957919397804,6.1,0.666793,3227027.027027027,0.0,13332375.726508126,59000000.0,0.0,75.48517081081081,2.667173870842055,103.07070210792676,401.0,0.02583,5.222556756756757e-06,0.0,6.69203223831674e-06,1.38e-05,0.0,GEWXAJ_clean.cif,,Cu8H40C56N16O28,,,,,,,,,,,,unknown,GEWXAJ,
EFOTAV_clean.cif,-,Mn8Re24C24S32N24,unknown,25.214285714285715,15.614393300995037,26.563074723674408,75.0,6.0,12.785714285714286,12.1090280137901,3.725943244498564,16.0,7.0,3.2857142857142856,2.985961442286502,1.5319721849662298,6.0,2.0,2.4528571428571424,2.407256287919265,0.4519233274323765,3.04,1.55,7.893118892857144,7.773435226978615,1.307724166332285,9.37188,5.35682,12.319626357142855,12.278981398352856,0.9979097034155668,13.587103,10.51,1792.8207142857148,756.4293208209999,1638.7831946271435,3820.0,63.15,2738.262857142857,1147.1109328622358,2448.368279100618,5869.15,74.36,6.265999999999999,3.0946168578772406,7.847257974240792,21.02,0.808,10.696991428571431,10.430633955515184,2.4027221924691324,14.53414,7.43402,4.191428571428571,2.9823159450543937,3.4973435983468875,9.7,1.1,1265714.2857142857,0.0,2268825.102765477,5600000.0,0.0,41.3362492857143,2.230132172476279,55.76965965431684,142.0,0.02583,571428571428571.4,0.0,903507902905251.2,2000000000000000.0,0.0,EFOTAV_clean.cif,,Mn8Re24C24S32N24,,,,,,,,,,,,unknown,EFOTAV,y
XAMDUM01_clean.cif,10.1039/c1cc16045a,Cu12H24C72O48,unknown,7.615384615384615,5.617107387662243,6.569609068552669,29.0,1.0,12.384615384615383,9.540865117959669,5.031263207928564,16.0,1.0,2.0,1.896155028678343,0.6793662204867574,4.0,1.0,2.72,2.672094615899629,0.5159159144368691,3.44,1.9,8.79818855384615,8.75409514155397,0.8472310682216043,9.6793948,6.6205,12.75311864615385,12.751065480031274,0.2270894233327503,12.9711096,12.264195,1886.5069230769225,402.411570810276,1821.760014265092,3820.0,13.81,2602.8053846153844,601.788079140508,2418.863189938661,5100.0,20.28,2.092123076923077,1.1952046891495822,2.1312095280718832,8.96,0.0708,12.073638461538463,11.939278302643377,1.688393953909345,13.61806,7.72638,1.6308912307692311,1.3096655800556567,1.3778512011852229,6.1,0.666793,4584615.384615385,0.0,15708441.931935646,59000000.0,0.0,96.4582307692308,6.680567844799709,111.22765299628564,401.0,0.149,6.370561538461539e-06,0.0,6.8783248921788255e-06,1.38e-05,0.0,XAMDUM01_clean.cif,,Cu12H24C72O48,,,,,,,,,,,,unknown,XAMDUM01,
cm501138g_si_009_clean.cif,10.1021/cm501138g,Cu12H24C72O48,unknown,7.615384615384615,5.617107387662243,6.569609068552669,29.0,1.0,12.384615384615383,9.540865117959669,5.031263207928564,16.0,1.0,2.0,1.896155028678343,0.6793662204867574,4.0,1.0,2.72,2.672094615899629,0.5159159144368691,3.44,1.9,8.79818855384615,8.75409514155397,0.8472310682216043,9.6793948,6.6205,12.75311864615385,12.751065480031274,0.2270894233327503,12.9711096,12.264195,1886.5069230769225,402.411570810276,1821.760014265092,3820.0,13.81,2602.8053846153844,601.788079140508,2418.863189938661,5100.0,20.28,2.092123076923077,1.1952046891495822,2.1312095280718832,8.96,0.0708,12.073638461538463,11.939278302643377,1.688393953909345,13.61806,7.72638,1.6308912307692311,1.3096655800556567,1.3778512011852229,6.1,0.666793,4584615.384615385,0.0,15708441.931935646,59000000.0,0.0,96.4582307692308,6.680567844799709,111.22765299628564,401.0,0.149,6.370561538461539e-06,0.0,6.8783248921788255e-06,1.38e-05,0.0,cm501138g_si_009_clean.cif,,Cu12H24C72O48,,,,,,,,,,,,unknown,cm501138g_si_009,
XAMDUM06_clean.cif,10.1039/c1cc16045a,Cu12H24C72O48,unknown,7.615384615384615,5.617107387662243,6.569609068552669,29.0,1.0,12.384615384615383,9.540865117959669,5.031263207928564,16.0,1.0,2.0,1.896155028678343,0.6793662204867574,4.0,1.0,2.72,2.672094615899629,0.5159159144368691,3.44,1.9,8.79818855384615,8.75409514155397,0.8472310682216043,9.6793948,6.6205,12.75311864615385,12.751065480031274,0.2270894233327503,12.9711096,12.264195,1886.5069230769225,402.411570810276,1821.760014265092,3820.0,13.81,2602.8053846153844,601.788079140508,2418.863189938661,5100.0,20.28,2.092123076923077,1.1952046891495822,2.1312095280718832,8.96,0.0708,12.073638461538463,11.939278302643377,1.688393953909345,13.61806,7.72638,1.6308912307692311,1.3096655800556567,1.3778512011852229,6.1,0.666793,4584615.384615385,0.0,15708441.931935646,59000000.0,0.0,96.4582307692308,6.680567844799709,111.22765299628564,401.0,0.149,6.370561538461539e-06,0.0,6.8783248921788255e-06,1.38e-05,0.0,XAMDUM06_clean.cif,,Cu12H24C72O48,,,,,,,,,,,,unknown,XAMDUM06,
ZIJVOF_clean.cif,10.1039/C3CE41111G,Cu8H48C48N16O16,unknown,5.941176470588236,3.684123744201925,6.365999651044088,29.0,1.0,9.588235294117649,5.569279609751631,6.42658836882243,16.0,1.0,1.7647058823529411,1.63114196696555,0.7299808027053446,4.0,1.0,2.550588235294118,2.515766232537779,0.4353426046127387,3.44,1.9,8.883878329411763,8.849531959975414,0.7429993904157752,9.6793948,6.6205,12.457947247058824,12.44945903315079,0.4536756175319857,12.9711096,11.44,1446.8547058823528,185.06909407984705,1779.3829137822493,3820.0,13.81,1993.29,264.9361349920713,2383.563633013293,5100.0,20.28,1.5764000000000002,0.5897268594690195,2.063508969179042,8.96,0.0708,12.540189411764706,12.405125119887108,1.7149192442399028,14.53414,7.72638,1.439103411764706,1.159638736701621,1.2593735306118092,6.1,0.666793,3505882.3529411764,0.0,13873608.91121893,59000000.0,0.0,73.79015647058823,2.324108576126881,105.5017309461184,401.0,0.02583,4.871605882352941e-06,0.0,6.5940572775323365e-06,1.38e-05,0.0,ZIJVOF_clean.cif,,Cu8H48C48N16O16,,,,,,,,,,,,unknown,ZIJVOF,
TEJQAC_clean.cif,10.1016/j.poly.2012.05.047,Cu16H192C312N48O64,unknown,5.341772151898734,3.774071844213897,4.5864027876282,29.0,1.0,10.253164556962023,6.359661526128869,6.165375663671017,16.0,1.0,1.7468354430379749,1.6489172358301136,0.5839272199833314,4.0,1.0,2.554556962025317,2.5280765664662685,0.3825424522428665,3.44,1.9,8.837142517721519,8.81437373489009,0.617692227070925,9.6793948,6.6205,12.536103769620254,12.529456099581784,0.4018411134823444,12.9711096,11.44,1934.737721518988,321.2748015326251,1872.9574993413792,3820.0,13.81,2610.439240506329,451.7811859335221,2496.167246383118,5100.0,20.28,1.5368253164556962,0.7041912803147048,1.534477452595389,8.96,0.0708,12.368561265822786,12.276681007249026,1.4579853324654788,14.53414,7.72638,1.3906206582278482,1.2051830975104314,0.9107689220768542,6.1,0.666793,1543037.9746835444,0.0,9260159.436857782,59000000.0,0.0,80.32505037974684,4.991349970322412,87.02407492989636,401.0,0.02583,6.813096202531647e-06,0.0,6.899015238156435e-06,1.38e-05,0.0,TEJQAC_clean.cif,,Cu16H192C312N48O64,,,,,,,,,,,,unknown,TEJQAC,
BARZOK_clean.cif,10.1039/b301221b,Cu12H132C204N12O48,unknown,5.323529411764706,3.657539596914466,4.867180535667647,29.0,1.0,9.970588235294118,6.024837091077523,6.261391003685848,16.0,1.0,1.7352941176470589,1.63114196696555,0.6091857405061171,4.0,1.0,2.536764705882353,2.509453894501746,0.3900431393051685,3.44,1.9,8.823667447058822,8.799364135802334,0.636811423653298,9.6793948,6.6205,12.59122371764706,12.586845080960202,0.3280483593015418,12.9711096,11.44,1962.7067647058825,323.2766931889057,1870.49089678858,3820.0,13.81,2652.745588235294,460.5368591203328,2491.105676072364,5100.0,20.28,1.5703764705882357,0.6861602150256616,1.6132367010342945,8.96,0.0708,12.286491176470587,12.19613509938025,1.432545141423565,14.53414,7.72638,1.401844794117647,1.199096182988295,0.9659956436742224,6.1,0.666793,1785294.1176470588,0.0,9959923.586788768,59000000.0,0.0,82.87080382352941,5.863829348585885,89.12847032395071,401.0,0.02583,6.9005088235294114e-06,0.0,6.899491776865872e-06,1.38e-05,0.0,BARZOK_clean.cif,,Cu12H132C204N12O48,,,,,,,,,,,,unknown,BARZOK,
PODKOK_clean.cif,10.1021/cm404155s,Cu24H192C384N80O96,unknown,5.824742268041237,4.257349675543711,4.807662074677865,29.0,1.0,11.041237113402062,7.405834131596376,5.825499449006512,16.0,1.0,1.8144329896907216,1.7213078656652965,0.5802576197719708,4.0,1.0,2.603917525773196,2.574411999503041,0.4039969294081302,3.44,1.9,8.830608593814434,8.80540881403415,0.6481096709576964,9.6793948,6.6205,12.532893888659796,12.524858505305671,0.4409839894175174,12.9711096,11.44,1949.0087628865977,356.6819394202655,1865.5274832467585,3820.0,13.81,2635.23762886598,500.78315247008334,2485.3025665766577,5100.0,20.28,1.6334762886597936,0.8262622429055235,1.5974090205461808,8.96,0.0708,12.358703298969074,12.257603673407232,1.52481365533711,14.53414,7.72638,1.4371858969072164,1.243492915836365,0.9656477842674568,6.1,0.666793,1874226.8041237115,0.0,10205489.510785138,59000000.0,0.0,82.7358587628866,4.961470002374533,90.03375595270978,401.0,0.02583,6.829401030927836e-06,0.0,6.899104386122701e-06,1.38e-05,0.0,PODKOK_clean.cif,,Cu24H192C384N80O96,,,,,,,,,,,,unknown,PODKOK,
GEGDED_clean.cif,10.1021/cm2008889,Cu16H80C148O80,unknown,6.395061728395062,4.47356933506716,5.755682135771698,29.0,1.0,11.135802469135802,7.45212862261777,5.912433198891294,16.0,1.0,1.851851851851852,1.7440835282311982,0.649997362029046,4.0,1.0,2.651234567901235,2.609164886616725,0.4862539668594403,3.44,1.9,8.854693425925925,8.820642897443125,0.7490149698477191,9.6793948,6.6205,12.694499938271608,12.691811350952468,0.2597867243897091,12.9711096,12.264195,1828.9293827160493,317.55318221504814,1847.2977761312925,3820.0,13.81,2496.9135802469136,467.2690384397412,2458.777275106676,5100.0,20.28,1.771432098765432,0.8686653146238348,1.861790810133637,8.96,0.0708,12.245266913580249,12.136420372487162,1.5391597608416667,13.61806,7.72638,1.46785012345679,1.2128576388309615,1.1689725113596778,6.1,0.666793,2959259.25925926,0.0,12772963.129423972,59000000.0,0.0,84.74802469135803,5.296109847119169,99.8463419960243,401.0,0.149,6.304558024691357e-06,0.0,6.873403378542831e-06,1.38e-05,0.0,GEGDED_clean.cif,,Cu16H80C148O80,,,,,,,,,,,,unknown,GEGDED,
ZIJVOF02_clean.cif,10.1039/C3CE41111G,Cu8H48C48N16O16,unknown,5.941176470588236,3.684123744201925,6.365999651044088,29.0,1.0,9.588235294117649,5.569279609751631,6.42658836882243,16.0,1.0,1.7647058823529411,1.63114196696555,0.7299808027053446,4.0,1.0,2.550588235294118,2.515766232537779,0.4353426046127387,3.44,1.9,8.883878329411763,8.849531959975414,0.7429993904157752,9.6793948,6.6205,12.457947247058824,12.44945903315079,0.4536756175319857,12.9711096,11.44,1446.8547058823528,185.06909407984705,1779.3829137822493,3820.0,13.81,1993.29,264.9361349920713,2383.563633013293,5100.0,20.28,1.5764000000000002,0.5897268594690195,2.063508969179042,8.96,0.0708,12.540189411764706,12.405125119887108,1.7149192442399028,14.53414,7.72638,1.439103411764706,1.159638736701621,1.2593735306118092,6.1,0.666793,3505882.3529411764,0.0,13873608.91121893,59000000.0,0.0,73.79015647058823,2.324108576126881,105.5017309461184,401.0,0.02583,4.871605882352941e-06,0.0,6.5940572775323365e-06,1.38e-05,0.0,ZIJVOF02_clean.cif,,Cu8H48C48N16O16,,,,,,,,,,,,unknown,ZIJVOF02,
CECVAI_clean.cif,10.1002/ejic.200500652,Cu24H120C176N48O48,unknown,6.230769230769231,4.123831912147135,6.185017208530829,29.0,1.0,10.423076923076923,6.601162573110374,6.087016933435375,16.0,1.0,1.8269230769230769,1.704360792857149,0.6994820569028161,4.0,1.0,2.5707692307692307,2.5379452717122897,0.4223507754400278,3.44,1.9,8.821797890384614,8.788106855914174,0.738060586877476,9.6793948,6.6205,12.49329231923077,12.484781495400556,0.4539174223901022,12.9711096,11.44,1712.0800000000002,271.3277760808571,1830.221153421293,3820.0,13.81,2346.0951923076923,385.7733892990411,2442.436991339475,5100.0,20.28,1.715076923076923,0.7387485916530503,2.0152111899839893,8.96,0.0708,12.380683461538464,12.248001049641324,1.7089028291127488,14.53414,7.72638,1.5083441346153843,1.2363051895289094,1.2345998424781366,6.1,0.666793,3446153.846153846,0.0,13746096.810178252,59000000.0,0.0,83.28377846153846,3.695465978311714,104.26757946797004,401.0,0.02583,5.839459615384616e-06,0.0,6.817000652617847e-06,1.38e-05,0.0,CECVAI_clean.cif,,Cu24H120C176N48O48,,,,,,,,,,,,unknown,CECVAI,
QUQHAM_clean.cif,10.1021/cg1001573,Cu6H12C24N4O16,unknown,7.838709677419355,5.374278404031353,7.331314955738085,29.0,1.0,11.774193548387096,8.532177834884891,5.451899209889806,16.0,1.0,2.0,1.8702430976316944,0.762000762001143,4.0,1.0,2.6806451612903226,2.63173244238406,0.5171381264531031,3.44,1.9,8.798368303225802,8.748868070761448,0.8908115952931688,9.6793948,6.6205,12.63659596129032,12.63016369413272,0.3954020361489841,12.9711096,11.44,1630.995806451613,298.7687934455641,1779.887597391175,3820.0,13.81,2280.560322580645,444.1996244532655,2376.51961580237,5100.0,20.28,2.1004129032258065,1.036349749023757,2.3876594461524974,8.96,0.0708,12.190520645161293,12.023682856040232,1.8781498633013656,14.53414,7.72638,1.678605096774194,1.3029023633125671,1.5206677462675218,6.1,0.666793,5748387.096774193,0.0,17430745.379797082,59000000.0,0.0,93.84924709677423,4.220253734222783,120.66125040447382,401.0,0.02583,5.343609677419354e-06,0.0,6.720459378372727e-06,1.38e-05,0.0,QUQHAM_clean.cif,,Cu6H12C24N4O16,,,,,,,,,,,,unknown,QUQHAM,
DOLXOR_clean.cif,10.1016/S0020-1693(00)86845-0,Cu10C12N12,unknown,13.117647058823527,10.069979175980986,10.260617759989357,29.0,6.0,13.470588235294118,13.362840237419338,1.6491583257501394,15.0,11.0,2.588235294117647,2.452269686519861,0.9112901991076274,4.0,2.0,2.5317647058823534,2.488267650821724,0.4568077893396566,3.04,1.9,8.219993941176469,8.140872521997691,1.110102666477757,9.37188,6.6205,12.293983176470586,12.277440227073638,0.630801901604545,12.772119,11.44,1769.8676470588234,662.373609164225,1600.4537794326789,3820.0,63.15,2660.112352941176,964.9180801262618,2114.212308548503,5100.0,74.36,3.7145882352941184,2.3534878473689043,3.439659406169429,8.96,0.808,11.376384705882352,11.029600236550564,2.7280895783078627,14.53414,7.72638,2.803529411764705,2.1490181134659383,2.1458494579522047,6.1,1.1,17388235.29411765,0.0,26860311.46840876,59000000.0,0.0,168.06794,9.222214048661238,161.75378025472435,401.0,0.02583,4.875676470588235e-06,0.0,6.591053377699323e-06,1.38e-05,0.0,DOLXOR_clean.cif,,Cu10C12N12,,,,,,,,,,,,unknown,DOLXOR,
BACMOH10_clean.cif,10.1021/ic00136a027,Cu4H36C28N12O16,unknown,5.541666666666667,3.499824637561103,5.656700795418552,29.0,1.0,9.458333333333334,5.313452185010803,6.626834127662737,16.0,1.0,1.7083333333333333,1.5874010519681994,0.6757197808427857,4.0,1.0,2.6012500000000003,2.56084364528931,0.4721697479014652,3.44,1.9,9.0044168,8.975326826898774,0.6871929095149337,9.6793948,6.6205,12.447167766666666,12.438125642208371,0.4686145082894601,12.9711096,11.44,1192.94625,131.13510393145725,1706.1302902568054,3820.0,13.81,1637.5629166666668,188.4341465604663,2289.4887243688986,5100.0,20.28,1.3486333333333336,0.5124383585269789,1.818334000916468,8.96,0.0708,12.792045833333336,12.67877683917747,1.5781186750313296,14.53414,7.72638,1.2887140416666665,1.0654417770580376,1.1037572007146952,6.1,0.666793,2487500.0,0.0,11783756.917186188,59000000.0,0.0,58.22074958333334,1.321622216339605,95.87266895443744,401.0,0.02583,4.025720833333334e-06,0.0,6.272047850780687e-06,1.38e-05,0.0,BACMOH10_clean.cif,,Cu4H36C28N12O16,,,,,,,,,,,,unknown,BACMOH10,
HOHMEX_manual.cif,10.1002/chem.200801064,Cu8H96C160N8O40,unknown,5.333333333333333,3.7497235979457217,4.620652264608035,29.0,1.0,10.205128205128204,6.294929729637868,6.194205262155694,16.0,1.0,1.7435897435897436,1.6448416688285814,0.5869499047312614,4.0,1.0,2.552307692307693,2.5244188520245334,0.3952568884782987,3.44,1.9,8.825724974358973,8.802389902439199,0.6263138764289359,9.6793948,6.6205,12.606494051282052,12.602327127992346,0.3202271197295359,12.9711096,11.44,2006.6830769230764,344.5063853136492,1871.9832429355656,3820.0,13.81,2707.7902564102565,490.52910016895777,2492.7392852128605,5100.0,20.28,1.5734,0.7187004590761806,1.538378315646474,8.96,0.0708,12.275335897435896,12.1897591877427,1.3998438270488456,14.53414,7.72638,1.3951670769230768,1.204092919509877,0.9200086277398508,6.1,0.666793,1564102.564102564,0.0,9317463.261559242,59000000.0,0.0,83.17786743589743,6.237235478949517,86.86236608286367,401.0,0.02583,7.077366666666666e-06,0.0,6.897276796040345e-06,1.38e-05,0.0,HOHMEX_manual.cif,,Cu8H96C160N8O40,,,,,,,,,,,,unknown,HOHMEX,
CUGLTM_clean.cif,10.1107/S0365110X66003517,Cu4H28C20N4O16,unknown,5.833333333333333,3.507793453232777,6.326750965367436,29.0,1.0,9.27777777777778,5.118523123768196,6.698304557917421,16.0,1.0,1.7222222222222223,1.5874010519681994,0.7307192465536615,4.0,1.0,2.6027777777777783,2.556466079141575,0.5076285338661152,3.44,1.9,8.995997177777774,8.961001906103409,0.7505472124323613,9.6793948,6.6205,12.543299911111111,12.536963476243994,0.394202843751264,12.9711096,11.44,1157.5994444444443,125.5707752967355,1678.3294925493033,3820.0,13.81,1606.235,185.53998966077864,2256.9544999998216,5100.0,20.28,1.4505333333333337,0.5149746209912638,2.0233362350336144,8.96,0.0708,12.679074444444446,12.555480060743026,1.6240973863083394,14.53414,7.72638,1.3264195,1.0577535104559206,1.2455277755567111,6.1,0.666793,3305555.5555555555,0.0,13507959.47342908,59000000.0,0.0,61.82696277777778,1.5183697978990942,103.49852324740728,401.0,0.02583,3.834294444444445e-06,0.0,6.180469459557639e-06,1.38e-05,0.0,CUGLTM_clean.cif,,Cu4H28C20N4O16,,,,,,,,,,,,unknown,CUGLTM,
POTNET_clean.cif,10.1021/acs.cgd.5b00205,Cu5H12C32O20,unknown,7.376811594202898,5.353253656863568,6.476493614928791,29.0,1.0,12.101449275362318,9.03693508484382,5.2534182868587935,16.0,1.0,1.9710144927536235,1.8641923469672457,0.6803880924235073,4.0,1.0,2.7,2.653480293785011,0.5089346645234761,3.44,1.9,8.801689130434776,8.759439787826325,0.8297737938864713,9.6793948,6.6205,12.73949768115942,12.737293996391172,0.2352315379662639,12.9711096,12.264195,1888.2691304347827,389.5400238484648,1826.587794261248,3820.0,13.81,2600.332028985508,580.3209459998641,2426.0627674727675,5100.0,20.28,2.0381101449275367,1.1215759804328598,2.096420542371399,8.96,0.0708,12.094260579710149,11.964072311156926,1.6647999137815928,13.61806,7.72638,1.6066886376811595,1.2953379986563378,1.347314541806581,6.1,0.666793,4321739.130434782,0.0,15283114.38749388,59000000.0,0.0,94.98762318840582,6.574033223825104,109.4578924010827,401.0,0.149,6.4012536231884056e-06,0.0,6.88069573075997e-06,1.38e-05,0.0,POTNET_clean.cif,,Cu5H12C32O20,,,,,,,,,,,,unknown,POTNET,
KUCDIW_clean.cif,10.1021/ja901725v,Cu24B24H480C384N192,unknown,4.478260869565218,2.914883068489061,4.499947489716734,29.0,1.0,8.434782608695652,4.467308773974574,6.549650418527309,15.0,1.0,1.608695652173913,1.5020746584842646,0.6071408714682148,4.0,1.0,2.4578260869565214,2.4381121157391736,0.3183716248244866,3.04,1.9,8.886154097826088,8.858091364338188,0.6679463087210711,9.37188,6.4286865,12.297663630434783,12.288679421343204,0.4654810060842329,12.772119,11.44,1426.2460869565214,157.0946664516084,1789.4575451533983,3820.0,13.81,1950.1908695652176,217.4281022079113,2411.751589765906,5100.0,20.28,1.1995652173913045,0.4316573445338206,1.5172082206728013,8.96,0.0708,12.705024565217393,12.589661810643069,1.6173871635015509,14.53414,7.72638,1.2918665217391303,1.1056236804577246,0.9059522858803408,6.1,0.666793,1317391.3043499996,0.0,8598945.950264532,59000000.0,0.0,58.78731826086956,1.7260148099211676,84.08106500903857,401.0,0.02583,326.0869613221152,0.0,2187.4578033602834,15000.0,0.0,KUCDIW_clean.cif,,Cu24B24H480C384N192,,,,,,,,,,,,unknown,KUCDIW,
cg301577a_si_002_clean.cif,10.1021/cg301577a,C208H112N16O64Cu12,unknown,5.660194174757281,4.0602459279829,4.769550258780594,29.0,1.0,10.728155339805824,6.945136458412169,6.013244564248304,16.0,1.0,1.7864077669902914,1.690302612620848,0.5854296478322848,4.0,1.0,2.593203883495146,2.5618261647838563,0.4196536102624135,3.44,1.9,8.83421282330097,8.808993140804446,0.6502288124464873,9.6793948,6.6205,12.612431083495146,12.60753949016308,0.3460039976376847,12.9711096,11.44,1982.8096116504853,354.5214469196137,1868.1197676465213,3820.0,13.81,2679.7453398058256,505.88314501061154,2487.154169547342,5100.0,20.28,1.6260038834951458,0.7919542930043102,1.5754466067939925,8.96,0.0708,12.2863745631068,12.195244285260385,1.4411233991057293,14.53414,7.72638,1.4147786796116508,1.2181385216645495,0.955926622943396,6.1,0.666793,1768932.0388349514,0.0,9912833.97925314,59000000.0,0.0,83.44214873786407,5.890973315870526,88.88660142211945,401.0,0.02583,6.967494174757283e-06,0.0,6.899166591793917e-06,1.38e-05,0.0,cg301577a_si_002_clean.cif,,C208H112N16O64Cu12,,,,,,,,,,,,unknown,cg301577a_si_002,
NAMZIL_clean.cif,-,Mn4Re12Te16C12N12,unknown,35.5,21.866410816770728,27.938069265532903,75.0,6.0,12.785714285714286,12.1090280137901,3.725943244498565,16.0,7.0,3.857142857142857,3.455171051616343,1.684260874650228,6.0,2.0,2.315714285714286,2.2697569529609587,0.4651683917175168,3.04,1.55,7.685017035714283,7.573554493913114,1.2746649247625186,9.37188,5.35682,12.289254071428571,12.25145621556921,0.959759157316896,13.4808,10.51,1888.335,903.2861715073292,1562.090164508301,3820.0,63.15,2893.52,1347.554787289518,2329.6718812987992,5869.15,74.36,7.457428571428571,4.2415563640669385,7.424940689655235,21.02,0.808,10.31116,10.022609291362292,2.5308644203794994,14.53414,7.43402,4.934285714285715,3.5807346083917744,3.419402024343092,9.7,1.1,1268571.4285714286,0.0,2267235.1227962254,5600000.0,0.0,42.041963571428575,4.645846616259905,55.25799669885419,142.0,0.02583,5.8525428571428576e-05,0.0,8.584218131441165e-05,0.000194,0.0,NAMZIL_clean.cif,,Mn4Re12Te16C12N12,,,,,,,,,,,,unknown,NAMZIL,y
